organisatie;org_afk;soort;onderwerp;jaar;maand;maand_nr;aantal
Het Rijk;Rijk;Rijk;zv% 43-365;2022;feb;2;3,14498614259133769
Het Rijk;Rijk;Rijk;zv%> 1 jaar;2022;feb;2;0,66730684988816424
Het Rijk;Rijk;Rijk;zv% 1-7;2022;mrt;3;1,41076877638160214
Het Rijk;Rijk;Rijk;zv% 8-42;2022;mrt;3;2,07666245448197540
Het Rijk;Rijk;Rijk;zv% 43-365;2022;mrt;3;3,33224935190760752
Het Rijk;Rijk;Rijk;zv%> 1 jaar;2022;mrt;3;0,69858822041018809
Het Rijk;Rijk;Rijk;zv% 1-7;2022;apr;4;0,89167288369026954
Het Rijk;Rijk;Rijk;zv% 8-42;2022;apr;4;1,73729872043123690
Het Rijk;Rijk;Rijk;zv% 43-365;2022;apr;4;3,31350560917987336
Het Rijk;Rijk;Rijk;zv%> 1 jaar;2022;apr;4;0,69998530947123205
Het Rijk;Rijk;Rijk;zv% 1-7;2022;mei;5;0,49750745066086732
Het Rijk;Rijk;Rijk;zv% 8-42;2022;mei;5;1,05175583618664437
Het Rijk;Rijk;Rijk;zv% 43-365;2022;mei;5;3,34469695591189398
Het Rijk;Rijk;Rijk;zv%> 1 jaar;2022;mei;5;0,68102419442203099
Het Rijk;Rijk;Rijk;zv% 1-7;2022;jun;6;0,72069416534662911
Het Rijk;Rijk;Rijk;zv% 8-42;2022;jun;6;1,20469476917144025
Het Rijk;Rijk;Rijk;zv% 43-365;2022;jun;6;3,25396973343671236
Het Rijk;Rijk;Rijk;zv%> 1 jaar;2022;jun;6;0,68626622217537292
Het Rijk;Rijk;Rijk;zv% 1-7;2022;jul;7;0,75171172256839291
Het Rijk;Rijk;Rijk;zv% 8-42;2022;jul;7;1,39803586142973613
Het Rijk;Rijk;Rijk;zv% 43-365;2022;jul;7;3,24557887654320698
Het Rijk;Rijk;Rijk;zv%> 1 jaar;2022;jul;7;0,69632488521721236
Het Rijk;Rijk;Rijk;zv% 1-7;2022;aug;8;0,42408027954007288
Het Rijk;Rijk;Rijk;zv% 8-42;2022;aug;8;0,96310462528781793
Het Rijk;Rijk;Rijk;zv% 43-365;2022;aug;8;3,34205325378884721
Het Rijk;Rijk;Rijk;zv%> 1 jaar;2022;aug;8;0,72345861222237340
Ministerie van BZK;BZK;Ministerie;zv% 1-7;2022;jan;1;0,90560056259166954
Ministerie van BZK;BZK;Ministerie;zv% 8-42;2022;jan;1;1,59043581835683923
Ministerie van BZK;BZK;Ministerie;zv% 43-365;2022;jan;1;3,25325443070166020
Ministerie van BZK;BZK;Ministerie;zv%> 1 jaar;2022;jan;1;0,57676405744024639
Ministerie van BZK;BZK;Ministerie;zv% 1-7;2022;feb;2;1,06460848468833280
Ministerie van BZK;BZK;Ministerie;zv% 8-42;2022;feb;2;2,09482533683739724
Ministerie van BZK;BZK;Ministerie;zv% 43-365;2022;feb;2;3,28365090067756515
Ministerie van BZK;BZK;Ministerie;zv%> 1 jaar;2022;feb;2;0,57795656306287779
Ministerie van BZK;BZK;Ministerie;zv% 1-7;2022;mrt;3;1,42494626856794304
Ministerie van BZK;BZK;Ministerie;zv% 8-42;2022;mrt;3;1,93527992611140554
Ministerie van BZK;BZK;Ministerie;zv% 43-365;2022;mrt;3;3,45012756252931529
Ministerie van BZK;BZK;Ministerie;zv%> 1 jaar;2022;mrt;3;0,59605832774873935
Ministerie van BZK;BZK;Ministerie;zv% 1-7;2022;apr;4;0,97549168673264508
Ministerie van BZK;BZK;Ministerie;zv% 8-42;2022;apr;4;1,82181202985010415
Ministerie van BZK;BZK;Ministerie;zv% 43-365;2022;apr;4;3,29818748362637804
Ministerie van BZK;BZK;Ministerie;zv%> 1 jaar;2022;apr;4;0,59737510480297096
Ministerie van BZK;BZK;Ministerie;zv% 1-7;2022;mei;5;0,54720910817819579
Ministerie van BZK;BZK;Ministerie;zv% 8-42;2022;mei;5;1,07426398573891646
Ministerie van BZK;BZK;Ministerie;zv% 43-365;2022;mei;5;3,34527678435426346
Ministerie van BZK;BZK;Ministerie;zv%> 1 jaar;2022;mei;5;0,60064191809347145
Ministerie van BZK;BZK;Ministerie;zv% 1-7;2022;jun;6;0,72956600071579580
Ministerie van BZK;BZK;Ministerie;zv% 8-42;2022;jun;6;1,05299511224145381
Ministerie van BZK;BZK;Ministerie;zv% 43-365;2022;jun;6;3,33060400768436837
Ministerie van BZK;BZK;Ministerie;zv%> 1 jaar;2022;jun;6;0,57156375169305140
Ministerie van BZK;BZK;Ministerie;zv% 1-7;2022;jul;7;0,78122729399872270
Ministerie van BZK;BZK;Ministerie;zv% 8-42;2022;jul;7;1,37545330406656863
Ministerie van BZK;BZK;Ministerie;zv% 43-365;2022;jul;7;3,15912376056479083
Ministerie van BZK;BZK;Ministerie;zv%> 1 jaar;2022;jul;7;0,57133771319389082
Ministerie van BZK;BZK;Ministerie;zv% 1-7;2022;aug;8;0,50357801434481109
Ministerie van BZK;BZK;Ministerie;zv% 8-42;2022;aug;8;0,94703211429086276
Ministerie van BZK;BZK;Ministerie;zv% 43-365;2022;aug;8;3,15603371772127250
Ministerie van BZK;BZK;Ministerie;zv%> 1 jaar;2022;aug;8;0,62026416527227124
Ministerie van AZ;AZ;Ministerie;zv% 1-7;2022;jan;1;1,15211085515473388
Ministerie van AZ;AZ;Ministerie;zv% 8-42;2022;jan;1;1,12876689246880035
Ministerie van AZ;AZ;Ministerie;zv% 43-365;2022;jan;1;1,38366365796238644
Ministerie van AZ;AZ;Ministerie;zv%> 1 jaar;2022;jan;1;1,36386663196275548
Ministerie van AZ;AZ;Ministerie;zv% 1-7;2022;feb;2;1,50361774025209671
Ministerie van AZ;AZ;Ministerie;zv% 8-42;2022;feb;2;2,46660951243282245
Ministerie van AZ;AZ;Ministerie;zv% 43-365;2022;feb;2;1,10636728098853987
Ministerie van AZ;AZ;Ministerie;zv%> 1 jaar;2022;feb;2;1,35029300158896959
Ministerie van AZ;AZ;Ministerie;zv% 1-7;2022;mrt;3;1,84213551405268938
Ministerie van AZ;AZ;Ministerie;zv% 8-42;2022;mrt;3;1,77578266531826823
Ministerie van AZ;AZ;Ministerie;zv% 43-365;2022;mrt;3;2,12656514874824465
Ministerie van AZ;AZ;Ministerie;zv%> 1 jaar;2022;mrt;3;1,49216061463691463
Ministerie van AZ;AZ;Ministerie;zv% 1-7;2022;apr;4;0,78724113396030482
Ministerie van AZ;AZ;Ministerie;zv% 8-42;2022;apr;4;1,94926289530517383
Ministerie van AZ;AZ;Ministerie;zv% 43-365;2022;apr;4;1,71550712027131902
Ministerie van AZ;AZ;Ministerie;zv%> 1 jaar;2022;apr;4;1,51481187006638196
Ministerie van AZ;AZ;Ministerie;zv% 1-7;2022;mei;5;0,55902721366556984
Ministerie van AZ;AZ;Ministerie;zv% 8-42;2022;mei;5;0,69126245485366611
Ministerie van AZ;AZ;Ministerie;zv% 43-365;2022;mei;5;2,36966523424319320
Ministerie van AZ;AZ;Ministerie;zv%> 1 jaar;2022;mei;5;1,21913936760318720
Ministerie van AZ;AZ;Ministerie;zv% 1-7;2022;jun;6;1,06253557359113526
Ministerie van AZ;AZ;Ministerie;zv% 8-42;2022;jun;6;0,76154930530022369
Ministerie van AZ;AZ;Ministerie;zv% 43-365;2022;jun;6;2,10390047743788910
Ministerie van AZ;AZ;Ministerie;zv%> 1 jaar;2022;jun;6;0,90574190713881886
Ministerie van AZ;AZ;Ministerie;zv% 1-7;2022;jul;7;0,68032188986496789
Ministerie van AZ;AZ;Ministerie;zv% 8-42;2022;jul;7;1,40896264073196864
Ministerie van AZ;AZ;Ministerie;zv% 43-365;2022;jul;7;2,09359706531657075
Ministerie van AZ;AZ;Ministerie;zv%> 1 jaar;2022;jul;7;0,70336943950334374
Ministerie van AZ;AZ;Ministerie;zv% 1-7;2022;aug;8;0,44259853481535166
Ministerie van AZ;AZ;Ministerie;zv% 8-42;2022;aug;8;0,87185756852520191
Ministerie van AZ;AZ;Ministerie;zv% 43-365;2022;aug;8;2,31150741266197945
Ministerie van AZ;AZ;Ministerie;zv%> 1 jaar;2022;aug;8;0,59968768368908776
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 1-7;2022;jan;1;0,97890782782851504
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 8-42;2022;jan;1;2,06180912844693731
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 43-365;2022;jan;1;3,80985537283997866
Concern Justitie en Veiligheid;J&V;Ministerie;zv%> 1 jaar;2022;jan;1;0,76992689533268199
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 1-7;2022;feb;2;1,18819737779033918
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 8-42;2022;feb;2;2,55620414233138282
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 43-365;2022;feb;2;3,71791505505835174
Concern Justitie en Veiligheid;J&V;Ministerie;zv%> 1 jaar;2022;feb;2;0,74119607545630861
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 1-7;2022;mrt;3;1,47998581310461841
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 8-42;2022;mrt;3;2,31643353275411190
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 43-365;2022;mrt;3;3,88716970851492238
Concern Justitie en Veiligheid;J&V;Ministerie;zv%> 1 jaar;2022;mrt;3;0,78168192740877196
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 1-7;2022;apr;4;0,91259854769395776
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 8-42;2022;apr;4;1,80037494179362989
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 43-365;2022;apr;4;3,81538467584948870
Concern Justitie en Veiligheid;J&V;Ministerie;zv%> 1 jaar;2022;apr;4;0,77217856127552897
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 1-7;2022;mei;5;0,51213048769015856
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 8-42;2022;mei;5;1,17616852024328944
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 43-365;2022;mei;5;3,81052401697359366
Concern Justitie en Veiligheid;J&V;Ministerie;zv%> 1 jaar;2022;mei;5;0,76401278471771872
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 1-7;2022;jun;6;0,72577880291166796
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 8-42;2022;jun;6;1,32982138960094565
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 43-365;2022;jun;6;3,63914171921748109
Concern Justitie en Veiligheid;J&V;Ministerie;zv%> 1 jaar;2022;jun;6;0,77718705236612495
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 1-7;2022;jul;7;0,79188560256371254
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 8-42;2022;jul;7;1,46434034475194474
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 43-365;2022;jul;7;3,60779857004521309
Concern Justitie en Veiligheid;J&V;Ministerie;zv%> 1 jaar;2022;jul;7;0,80106050399828232
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 1-7;2022;aug;8;0,47478958772564123
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 8-42;2022;aug;8;1,03059033822787538
Concern Justitie en Veiligheid;J&V;Ministerie;zv% 43-365;2022;aug;8;3,69584745558464434
Concern Justitie en Veiligheid;J&V;Ministerie;zv%> 1 jaar;2022;aug;8;0,83577679924626125
Hoge Colleges van Staat;HCvS;Divers;zv% 1-7;2022;jan;1;1,00096738624840920
Hoge Colleges van Staat;HCvS;Divers;zv% 8-42;2022;jan;1;0,99501929027922897
Hoge Colleges van Staat;HCvS;Divers;zv% 43-365;2022;jan;1;1,76613806738746293
Hoge Colleges van Staat;HCvS;Divers;zv%> 1 jaar;2022;jan;1;0,44130801650366847
Hoge Colleges van Staat;HCvS;Divers;zv% 1-7;2022;feb;2;1,02875220095435682
Hoge Colleges van Staat;HCvS;Divers;zv% 8-42;2022;feb;2;1,30239062355141777
Hoge Colleges van Staat;HCvS;Divers;zv% 43-365;2022;feb;2;1,48227938240663137
Hoge Colleges van Staat;HCvS;Divers;zv%> 1 jaar;2022;feb;2;0,60746304616429836
Hoge Colleges van Staat;HCvS;Divers;zv% 1-7;2022;mrt;3;1,49609723900667113
Hoge Colleges van Staat;HCvS;Divers;zv% 8-42;2022;mrt;3;0,93477572530377928
Hoge Colleges van Staat;HCvS;Divers;zv% 43-365;2022;mrt;3;1,54201169847793063
Hoge Colleges van Staat;HCvS;Divers;zv%> 1 jaar;2022;mrt;3;0,56826489398186508
Hoge Colleges van Staat;HCvS;Divers;zv% 1-7;2022;apr;4;1,13654368877639822
Hoge Colleges van Staat;HCvS;Divers;zv% 8-42;2022;apr;4;1,65783672014674832
Hoge Colleges van Staat;HCvS;Divers;zv% 43-365;2022;apr;4;1,50967836229875596
Hoge Colleges van Staat;HCvS;Divers;zv%> 1 jaar;2022;apr;4;0,55419141533882688
Hoge Colleges van Staat;HCvS;Divers;zv% 1-7;2022;mei;5;0,36793495140030591
Hoge Colleges van Staat;HCvS;Divers;zv% 8-42;2022;mei;5;1,09028315350389082
Hoge Colleges van Staat;HCvS;Divers;zv% 43-365;2022;mei;5;1,94784196025734002
Hoge Colleges van Staat;HCvS;Divers;zv%> 1 jaar;2022;mei;5;0,46007074436001988
Hoge Colleges van Staat;HCvS;Divers;zv% 1-7;2022;jun;6;0,69785542475957629
Hoge Colleges van Staat;HCvS;Divers;zv% 8-42;2022;jun;6;0,77037130609737037
Hoge Colleges van Staat;HCvS;Divers;zv% 43-365;2022;jun;6;1,65693192261827904
Hoge Colleges van Staat;HCvS;Divers;zv%> 1 jaar;2022;jun;6;0,43263012116761496
Hoge Colleges van Staat;HCvS;Divers;zv% 1-7;2022;jul;7;0,83668521049610944
Hoge Colleges van Staat;HCvS;Divers;zv% 8-42;2022;jul;7;1,36980541359546204
Hoge Colleges van Staat;HCvS;Divers;zv% 43-365;2022;jul;7;2,04154128877285856
Hoge Colleges van Staat;HCvS;Divers;zv%> 1 jaar;2022;jul;7;0,35722667012583031
Hoge Colleges van Staat;HCvS;Divers;zv% 1-7;2022;aug;8;0,42193272167980483
Hoge Colleges van Staat;HCvS;Divers;zv% 8-42;2022;aug;8;0,95423876704558397
Hoge Colleges van Staat;HCvS;Divers;zv% 43-365;2022;aug;8;2,56299636912165463
Hoge Colleges van Staat;HCvS;Divers;zv%> 1 jaar;2022;aug;8;0,34456500960047548
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 1-7;2022;jan;1;0,88629715783642415
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 8-42;2022;jan;1;1,93957267435225300
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 43-365;2022;jan;1;3,85003393189619958
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv%> 1 jaar;2022;jan;1;0,82552864321312591
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 1-7;2022;feb;2;1,02457584336805674
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 8-42;2022;feb;2;2,56902874575706308
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 43-365;2022;feb;2;3,70191012410549281
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv%> 1 jaar;2022;feb;2;0,81843304500928682
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 1-7;2022;mrt;3;1,21086972381180358
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 8-42;2022;mrt;3;2,16101409732753025
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 43-365;2022;mrt;3;3,97918049163016985
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv%> 1 jaar;2022;mrt;3;0,90022223379634536
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 1-7;2022;apr;4;0,77812187822448275
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 8-42;2022;apr;4;1,91641322093922173
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 43-365;2022;apr;4;3,74171420845708402
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv%> 1 jaar;2022;apr;4;0,93938239260796552
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 1-7;2022;mei;5;0,45928747616142424
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 8-42;2022;mei;5;1,28416942041427085
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 43-365;2022;mei;5;3,76962168404582920
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv%> 1 jaar;2022;mei;5;0,89195025043061160
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 1-7;2022;jun;6;0,66279506152608658
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 8-42;2022;jun;6;1,47602388726646860
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 43-365;2022;jun;6;3,86736952565027270
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv%> 1 jaar;2022;jun;6;0,95660186273365655
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 1-7;2022;jul;7;0,72620609381903267
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 8-42;2022;jul;7;1,76605771315931404
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 43-365;2022;jul;7;3,89600983219134767
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv%> 1 jaar;2022;jul;7;0,91946701903270667
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 1-7;2022;aug;8;0,44161689573406437
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 8-42;2022;aug;8;1,24919192804583390
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv% 43-365;2022;aug;8;4,16451913975613852
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;zv%> 1 jaar;2022;aug;8;0,88931534477208440
Ministerie van OCW;OCW;Ministerie;zv% 1-7;2022;jan;1;0,89973936056849113
Ministerie van OCW;OCW;Ministerie;zv% 8-42;2022;jan;1;1,42736015239495995
Ministerie van OCW;OCW;Ministerie;zv% 43-365;2022;jan;1;3,31510165517164301
Ministerie van OCW;OCW;Ministerie;zv%> 1 jaar;2022;jan;1;0,67067050696004893
Ministerie van OCW;OCW;Ministerie;zv% 1-7;2022;feb;2;1,21484535326827148
Ministerie van OCW;OCW;Ministerie;zv% 8-42;2022;feb;2;1,94813404015431590
Ministerie van OCW;OCW;Ministerie;zv% 43-365;2022;feb;2;3,29780763883500105
Ministerie van OCW;OCW;Ministerie;zv%> 1 jaar;2022;feb;2;0,67602270454388580
Ministerie van OCW;OCW;Ministerie;zv% 1-7;2022;mrt;3;1,49472153034262556
Ministerie van OCW;OCW;Ministerie;zv% 8-42;2022;mrt;3;1,75668378588359864
Ministerie van OCW;OCW;Ministerie;zv% 43-365;2022;mrt;3;3,38308498910009270
Ministerie van OCW;OCW;Ministerie;zv%> 1 jaar;2022;mrt;3;0,78312771735064646
Ministerie van OCW;OCW;Ministerie;zv% 1-7;2022;apr;4;0,89035457193584866
Ministerie van OCW;OCW;Ministerie;zv% 8-42;2022;apr;4;1,39305733057963899
Ministerie van OCW;OCW;Ministerie;zv% 43-365;2022;apr;4;3,32787979948107315
Ministerie van OCW;OCW;Ministerie;zv%> 1 jaar;2022;apr;4;0,77116140848767301
Ministerie van OCW;OCW;Ministerie;zv% 1-7;2022;mei;5;0,54986919204811380
Ministerie van OCW;OCW;Ministerie;zv% 8-42;2022;mei;5;0,87956393735640082
Ministerie van OCW;OCW;Ministerie;zv% 43-365;2022;mei;5;3,30144306729790271
Ministerie van OCW;OCW;Ministerie;zv%> 1 jaar;2022;mei;5;0,72102515718860405
Ministerie van OCW;OCW;Ministerie;zv% 1-7;2022;jun;6;0,77294281566282397
Ministerie van OCW;OCW;Ministerie;zv% 8-42;2022;jun;6;1,16697658285591088
Ministerie van OCW;OCW;Ministerie;zv% 43-365;2022;jun;6;3,22081219338594549
Ministerie van OCW;OCW;Ministerie;zv%> 1 jaar;2022;jun;6;0,74618482391005658
Ministerie van OCW;OCW;Ministerie;zv% 1-7;2022;jul;7;0,73524124801219881
Ministerie van OCW;OCW;Ministerie;zv% 8-42;2022;jul;7;1,23483789544774170
Ministerie van OCW;OCW;Ministerie;zv% 43-365;2022;jul;7;3,13176143860608347
Ministerie van OCW;OCW;Ministerie;zv%> 1 jaar;2022;jul;7;0,75105181928467046
Ministerie van OCW;OCW;Ministerie;zv% 1-7;2022;aug;8;0,39907255080487447
Ministerie van OCW;OCW;Ministerie;zv% 8-42;2022;aug;8;0,77188680397473497
Ministerie van OCW;OCW;Ministerie;zv% 43-365;2022;aug;8;3,00677443587833437
Ministerie van OCW;OCW;Ministerie;zv%> 1 jaar;2022;aug;8;0,75740351109434678
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2022;jan;1;0,81489442392778721
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2022;jan;1;0,97733941809486991
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2022;jan;1;2,45357998192472770
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2022;jan;1;0,39226273790352428
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2022;feb;2;1,13028666240296882
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2022;feb;2;1,55972981293072110
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2022;feb;2;2,29959117486888553
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2022;feb;2;0,35385859413218707
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2022;mrt;3;1,48602569964960285
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2022;mrt;3;1,65225399796651073
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2022;mrt;3;2,42228483464083366
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2022;mrt;3;0,41033798543490901
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2022;apr;4;1,02382497941897399
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2022;apr;4;1,49825067447698945
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2022;apr;4;2,49628757401789736
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2022;apr;4;0,45721645086181278
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2022;mei;5;0,54406620560161556
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2022;mei;5;0,98453138025596720
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2022;mei;5;2,61026886669447666
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2022;mei;5;0,41267990819688083
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2022;jun;6;0,86883666549541660
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2022;jun;6;1,35618749706818709
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2022;jun;6;2,63246926353745225
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2022;jun;6;0,43597938481936049
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2022;jul;7;0,79753792994531980
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2022;jul;7;1,23193001008620229
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2022;jul;7;2,88929526817072269
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2022;jul;7;0,43856309846582930
Ministerie van V.W.S.;VWS;Ministerie;zv% 1-7;2022;aug;8;0,43341367943652576
Ministerie van V.W.S.;VWS;Ministerie;zv% 8-42;2022;aug;8;0,88890509572377630
Ministerie van V.W.S.;VWS;Ministerie;zv% 43-365;2022;aug;8;3,22148153870087883
Ministerie van V.W.S.;VWS;Ministerie;zv%> 1 jaar;2022;aug;8;0,42640056722004138
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2022;jan;1;0,90947465776887548
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2022;jan;1;1,15634388906652719
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2022;jan;1;2,45656870504114400
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2022;jan;1;0,43430169753778047
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2022;feb;2;1,04302635419339595
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2022;feb;2;1,59034552486477465
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2022;feb;2;2,41166210767822609
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2022;feb;2;0,44162184395242221
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2022;mrt;3;1,38774059362428392
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2022;mrt;3;1,72656175057844696
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2022;mrt;3;2,61394140870572267
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2022;mrt;3;0,44848294680654349
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2022;apr;4;0,93424316938541074
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2022;apr;4;1,51421339483478978
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2022;apr;4;2,70549118854229498
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2022;apr;4;0,47055831944695953
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2022;mei;5;0,48620576493031137
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2022;mei;5;0,87168057613134020
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2022;mei;5;2,58036716784471576
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2022;mei;5;0,46282919160921498
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2022;jun;6;0,74150876761937434
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2022;jun;6;0,92145509623073152
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2022;jun;6;2,57169169839166933
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv%> 1 jaar;2022;jun;6;0,47205800211495058
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 1-7;2022;jul;7;0,70341392867498531
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 8-42;2022;jul;7;1,11018271518008094
Ministerie van Economische Zaken en Klim;EZK;Ministerie;zv% 43-365;2022;jul;7;2,64771677939040817
